State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
chandigarh,2022,3,160002,170,199561.0
chandigarh,2022,3,160047,147,215373.0
chandigarh,2022,3,160022,110,151167.0
chandigarh,2022,3,160014,93,149268.0
chandigarh,2022,3,160030,77,81762.0
chandigarh,2022,3,160025,69,73353.0
chandigarh,2022,3,160015,63,76017.0
chandigarh,2022,3,160019,60,82431.0
chandigarh,2023,1,160101,225,285617.0
chandigarh,2023,1,160002,203,272265.0
chandigarh,2023,1,160047,139,229677.0
chandigarh,2023,1,160036,132,213719.0
chandigarh,2023,1,160014,98,129066.0
chandigarh,2023,1,160022,89,177081.0
chandigarh,2023,1,160030,85,189119.0
chandigarh,2023,1,160015,69,124176.0
chandigarh,2023,1,160019,68,74432.0
chandigarh,2023,1,160003,65,108039.0
chandigarh,2023,2,160101,229,301119.0
chandigarh,2023,2,160002,218,267703.0
chandigarh,2023,2,160036,169,225455.0
chandigarh,2023,2,160047,149,283895.0
chandigarh,2023,2,160022,129,201947.0
chandigarh,2023,2,160030,122,164403.0
chandigarh,2023,2,160014,103,118597.0
chandigarh,2023,2,160015,86,97387.0
chandigarh,2023,2,160003,78,114849.0
chandigarh,2023,2,160019,65,154114.0
chandigarh,2023,4,160101,269,425028.0
chandigarh,2023,4,160002,240,337244.0
chandigarh,2023,4,160036,188,346084.0
chandigarh,2023,4,160047,175,398113.0
chandigarh,2023,4,160022,120,208612.0
chandigarh,2023,4,160030,91,116986.0
chandigarh,2023,4,160014,83,121236.0
chandigarh,2023,4,160015,70,115832.0
chandigarh,2023,4,160003,65,88079.0
chandigarh,2023,4,160019,56,109831.0
chandigarh,2023,3,160002,270,370626.0
chandigarh,2023,3,160101,232,312944.0
chandigarh,2023,3,160036,194,271410.0
chandigarh,2023,3,160047,182,288196.0
chandigarh,2023,3,160022,140,185158.0
chandigarh,2023,3,160014,121,174875.0
chandigarh,2023,3,160030,108,142944.0
chandigarh,2023,3,160019,90,85042.0
chandigarh,2023,3,160020,81,147399.0
chandigarh,2023,3,160015,76,104632.0
jammu-&-kashmir,2020,2,182101,12,2961.0
jammu-&-kashmir,2020,2,180011,11,2936.0
jammu-&-kashmir,2020,2,193222,10,1387.0
jammu-&-kashmir,2020,2,180001,10,1519.0
jammu-&-kashmir,2020,2,181133,8,1496.0
jammu-&-kashmir,2020,2,180003,7,1987.0
jammu-&-kashmir,2020,2,182312,7,1356.0
jammu-&-kashmir,2020,2,180010,5,1037.0
jammu-&-kashmir,2020,2,181101,5,975.0
jammu-&-kashmir,2020,2,180015,5,986.0
jammu-&-kashmir,2020,4,180011,20,8723.0
jammu-&-kashmir,2020,4,182101,20,12843.0
jammu-&-kashmir,2020,4,181201,19,19531.0
jammu-&-kashmir,2020,4,185203,17,15613.0
jammu-&-kashmir,2020,4,180020,16,18924.0
jammu-&-kashmir,2020,4,184121,15,11521.0
jammu-&-kashmir,2020,4,181133,14,16253.0
jammu-&-kashmir,2020,4,185101,13,14389.0
jammu-&-kashmir,2020,4,181101,13,6346.0
jammu-&-kashmir,2020,4,184120,13,11974.0
jammu-&-kashmir,2020,3,180005,24,11779.0
jammu-&-kashmir,2020,3,180001,18,6494.0
jammu-&-kashmir,2020,3,180012,14,4315.0
jammu-&-kashmir,2020,3,190001,13,3652.0
jammu-&-kashmir,2020,3,181133,13,2699.0
jammu-&-kashmir,2020,3,180020,13,3941.0
jammu-&-kashmir,2020,3,181205,11,4384.0
jammu-&-kashmir,2020,3,182101,10,1109.0
jammu-&-kashmir,2020,3,180003,9,1970.0
jammu-&-kashmir,2020,3,180002,9,2873.0
jammu-&-kashmir,2021,1,193504,115,165665.0
jammu-&-kashmir,2021,1,193502,37,83621.0
jammu-&-kashmir,2021,1,191131,34,58884.0
jammu-&-kashmir,2021,1,182101,33,42354.0
jammu-&-kashmir,2021,1,180001,29,23792.0
jammu-&-kashmir,2021,1,180012,28,29620.0
jammu-&-kashmir,2021,1,180003,25,30808.0
jammu-&-kashmir,2021,1,181133,23,25946.0
jammu-&-kashmir,2021,1,180004,23,12241.0
jammu-&-kashmir,2021,1,181221,21,21608.0
jammu-&-kashmir,2021,2,193504,71,43177.0
jammu-&-kashmir,2021,2,191131,58,31278.0
jammu-&-kashmir,2021,2,182101,48,70574.0
jammu-&-kashmir,2021,2,180005,36,56346.0
jammu-&-kashmir,2021,2,180003,35,60156.0
jammu-&-kashmir,2021,2,180001,32,34001.0
jammu-&-kashmir,2021,2,180020,24,25257.0
jammu-&-kashmir,2021,2,181133,24,32605.0
jammu-&-kashmir,2021,2,193502,24,43759.0
jammu-&-kashmir,2021,2,184121,20,37833.0
jammu-&-kashmir,2021,4,191111,515,260569.0
jammu-&-kashmir,2021,4,192303,129,111958.0
jammu-&-kashmir,2021,4,180001,83,105956.0
jammu-&-kashmir,2021,4,180004,67,94175.0
jammu-&-kashmir,2021,4,192301,64,90056.0
jammu-&-kashmir,2021,4,182101,62,99166.0
jammu-&-kashmir,2021,4,180003,55,79083.0
jammu-&-kashmir,2021,4,181133,51,90794.0
jammu-&-kashmir,2021,4,180012,50,55803.0
jammu-&-kashmir,2021,4,180020,49,59940.0
jammu-&-kashmir,2021,3,192123,76,34214.0
jammu-&-kashmir,2021,3,182101,53,97719.0
jammu-&-kashmir,2021,3,181133,52,79663.0
jammu-&-kashmir,2021,3,192303,46,34809.0
jammu-&-kashmir,2021,3,180001,44,48440.0
jammu-&-kashmir,2021,3,180005,40,26879.0
jammu-&-kashmir,2021,3,191111,33,40738.0
jammu-&-kashmir,2021,3,180020,32,39153.0
jammu-&-kashmir,2021,3,180004,32,30852.0
jammu-&-kashmir,2021,3,180011,30,54268.0
jammu-&-kashmir,2022,1,192301,136,178613.0
jammu-&-kashmir,2022,1,192401,136,106910.0
jammu-&-kashmir,2022,1,191111,104,90409.0
jammu-&-kashmir,2022,1,180001,92,139731.0
jammu-&-kashmir,2022,1,193201,91,133892.0
jammu-&-kashmir,2022,1,182101,84,148660.0
jammu-&-kashmir,2022,1,192303,75,83682.0
jammu-&-kashmir,2022,1,190012,74,73915.0
jammu-&-kashmir,2022,1,192101,73,89520.0
jammu-&-kashmir,2022,1,180012,68,139158.0
jammu-&-kashmir,2022,2,180001,113,152646.0
jammu-&-kashmir,2022,2,182101,112,153014.0
jammu-&-kashmir,2022,2,192301,106,165963.0
jammu-&-kashmir,2022,2,180020,94,119195.0
jammu-&-kashmir,2022,2,191111,91,132142.0
jammu-&-kashmir,2022,2,180003,85,105527.0
jammu-&-kashmir,2022,2,193201,82,128729.0
jammu-&-kashmir,2022,2,193222,81,103432.0
jammu-&-kashmir,2022,2,180005,78,99582.0
jammu-&-kashmir,2022,2,181133,77,98439.0
jammu-&-kashmir,2022,4,182101,190,380455.0
jammu-&-kashmir,2022,4,180001,132,205211.0
jammu-&-kashmir,2022,4,180003,116,191662.0
jammu-&-kashmir,2022,4,180020,114,167603.0
jammu-&-kashmir,2022,4,180005,112,148622.0
jammu-&-kashmir,2022,4,184121,109,204499.0
jammu-&-kashmir,2022,4,181133,106,170134.0
jammu-&-kashmir,2022,4,190001,105,159646.0
jammu-&-kashmir,2022,4,180004,100,147170.0
jammu-&-kashmir,2022,4,180012,97,160047.0
jammu-&-kashmir,2022,3,182101,159,194704.0
jammu-&-kashmir,2022,3,180003,132,159457.0
jammu-&-kashmir,2022,3,180001,131,170257.0
jammu-&-kashmir,2022,3,180020,112,143313.0
jammu-&-kashmir,2022,3,181133,111,144728.0
jammu-&-kashmir,2022,3,180012,107,111661.0
jammu-&-kashmir,2022,3,180004,91,124130.0
jammu-&-kashmir,2022,3,180005,89,108359.0
jammu-&-kashmir,2022,3,190001,86,129404.0
jammu-&-kashmir,2022,3,180002,82,117401.0
jammu-&-kashmir,2023,1,180001,127,176240.0
jammu-&-kashmir,2023,1,182101,120,248261.0
jammu-&-kashmir,2023,1,180020,115,212550.0
jammu-&-kashmir,2023,1,180004,105,145700.0
jammu-&-kashmir,2023,1,180003,104,148559.0
jammu-&-kashmir,2023,1,180012,100,176781.0
jammu-&-kashmir,2023,1,181221,82,152966.0
jammu-&-kashmir,2023,1,181133,78,153260.0
jammu-&-kashmir,2023,1,180005,73,132226.0
jammu-&-kashmir,2023,1,190001,72,128201.0
jammu-&-kashmir,2023,2,182101,161,317428.0
jammu-&-kashmir,2023,2,180001,148,272303.0
jammu-&-kashmir,2023,2,190001,126,234340.0
jammu-&-kashmir,2023,2,181133,124,167980.0
jammu-&-kashmir,2023,2,180005,118,182866.0
jammu-&-kashmir,2023,2,180003,103,170832.0
jammu-&-kashmir,2023,2,180020,99,147123.0
jammu-&-kashmir,2023,2,180012,91,117997.0
jammu-&-kashmir,2023,2,180002,80,139952.0
jammu-&-kashmir,2023,2,190011,79,152324.0
jammu-&-kashmir,2023,4,182101,252,474854.0
jammu-&-kashmir,2023,4,180001,157,255473.0
jammu-&-kashmir,2023,4,180012,142,227940.0
jammu-&-kashmir,2023,4,180005,135,225359.0
jammu-&-kashmir,2023,4,190001,116,245611.0
jammu-&-kashmir,2023,4,180003,115,242766.0
jammu-&-kashmir,2023,4,180011,113,272162.0
jammu-&-kashmir,2023,4,181201,113,217790.0
jammu-&-kashmir,2023,4,181133,112,258272.0
jammu-&-kashmir,2023,4,180020,109,184216.0
jammu-&-kashmir,2023,3,182101,195,277567.0
jammu-&-kashmir,2023,3,180005,127,136599.0
jammu-&-kashmir,2023,3,180020,121,137497.0
jammu-&-kashmir,2023,3,180001,121,164546.0
jammu-&-kashmir,2023,3,190001,107,216652.0
jammu-&-kashmir,2023,3,181133,104,156733.0
jammu-&-kashmir,2023,3,180003,104,195293.0
jammu-&-kashmir,2023,3,180004,97,139551.0
jammu-&-kashmir,2023,3,180011,92,155255.0
jammu-&-kashmir,2023,3,190007,91,170104.0
chhattisgarh,2020,2,495001,93,16932.0
chhattisgarh,2020,2,492001,80,17951.0
chhattisgarh,2020,2,496005,52,9404.0
chhattisgarh,2020,2,492009,46,8887.0
chhattisgarh,2020,2,492099,44,7370.0
chhattisgarh,2020,2,497001,40,7743.0
chhattisgarh,2020,2,495660,40,6255.0
chhattisgarh,2020,2,492007,38,7005.0
chhattisgarh,2020,2,491001,33,7020.0
chhattisgarh,2020,2,492013,31,5551.0
chhattisgarh,2020,4,492001,165,90502.0
chhattisgarh,2020,4,495001,161,107277.0
chhattisgarh,2020,4,492013,75,37409.0
chhattisgarh,2020,4,496005,68,38447.0
chhattisgarh,2020,4,491441,64,38402.0
chhattisgarh,2020,4,496118,62,2322.0
chhattisgarh,2020,4,497001,62,33960.0
chhattisgarh,2020,4,494001,62,51106.0
chhattisgarh,2020,4,491001,58,31152.0
chhattisgarh,2020,4,492009,57,32693.0
chhattisgarh,2020,3,492001,359,109861.0
chhattisgarh,2020,3,495001,206,55096.0
chhattisgarh,2020,3,496005,140,43730.0
chhattisgarh,2020,3,497001,126,35416.0
chhattisgarh,2020,3,492009,122,40671.0
chhattisgarh,2020,3,491001,111,30720.0
chhattisgarh,2020,3,490023,108,33094.0
chhattisgarh,2020,3,492013,96,28185.0
chhattisgarh,2020,3,495660,88,18917.0
chhattisgarh,2020,3,492099,85,25592.0
chhattisgarh,2021,1,492001,241,112353.0
chhattisgarh,2021,1,495001,212,116359.0
chhattisgarh,2021,1,497001,114,63987.0
chhattisgarh,2021,1,492009,105,45855.0
chhattisgarh,2021,1,491441,89,55757.0
chhattisgarh,2021,1,495450,86,54881.0
chhattisgarh,2021,1,490023,86,47845.0
chhattisgarh,2021,1,494001,78,44763.0
chhattisgarh,2021,1,492013,76,26259.0
chhattisgarh,2021,1,491001,75,38906.0
chhattisgarh,2021,2,492001,292,170890.0
chhattisgarh,2021,2,495001,181,184204.0
chhattisgarh,2021,2,496005,156,87400.0
chhattisgarh,2021,2,491441,140,82759.0
chhattisgarh,2021,2,495450,112,69264.0
chhattisgarh,2021,2,494001,95,65859.0
chhattisgarh,2021,2,491001,94,54010.0
chhattisgarh,2021,2,492013,92,63353.0
chhattisgarh,2021,2,493221,83,28773.0
chhattisgarh,2021,2,492009,81,28367.0
chhattisgarh,2021,4,492001,394,483971.0
chhattisgarh,2021,4,495001,231,330008.0
chhattisgarh,2021,4,497001,179,235533.0
chhattisgarh,2021,4,490023,121,135878.0
chhattisgarh,2021,4,494001,115,172365.0
chhattisgarh,2021,4,491001,114,158882.0
chhattisgarh,2021,4,490006,111,180536.0
chhattisgarh,2021,4,492013,110,134414.0
chhattisgarh,2021,4,495450,109,134703.0
chhattisgarh,2021,4,492009,104,114061.0
chhattisgarh,2021,3,492001,284,175174.0
chhattisgarh,2021,3,495001,154,100108.0
chhattisgarh,2021,3,492013,109,91691.0
chhattisgarh,2021,3,497001,105,82088.0
chhattisgarh,2021,3,491001,101,80938.0
chhattisgarh,2021,3,490023,100,39413.0
chhattisgarh,2021,3,491441,95,67508.0
chhattisgarh,2021,3,496005,88,63336.0
chhattisgarh,2021,3,494001,87,70398.0
chhattisgarh,2021,3,493221,87,55947.0
chhattisgarh,2022,1,492001,457,616010.0
chhattisgarh,2022,1,495001,262,412528.0
chhattisgarh,2022,1,497001,191,301893.0
chhattisgarh,2022,1,492009,155,158793.0
chhattisgarh,2022,1,490006,146,263660.0
chhattisgarh,2022,1,492013,134,181324.0
chhattisgarh,2022,1,491001,129,210067.0
chhattisgarh,2022,1,490023,121,152919.0
chhattisgarh,2022,1,493221,116,194690.0
chhattisgarh,2022,1,495450,115,202046.0
chhattisgarh,2022,2,492001,465,490898.0
chhattisgarh,2022,2,495001,407,482559.0
chhattisgarh,2022,2,490006,183,278877.0
chhattisgarh,2022,2,491001,162,276952.0
chhattisgarh,2022,2,492009,150,157933.0
chhattisgarh,2022,2,497001,140,256668.0
chhattisgarh,2022,2,492013,130,188075.0
chhattisgarh,2022,2,490023,123,141675.0
chhattisgarh,2022,2,491441,123,172090.0
chhattisgarh,2022,2,492099,115,150428.0
chhattisgarh,2022,4,492001,704,869991.0
chhattisgarh,2022,4,495001,618,885102.0
chhattisgarh,2022,4,495450,294,408689.0
chhattisgarh,2022,4,491001,284,429780.0
chhattisgarh,2022,4,490006,282,434467.0
chhattisgarh,2022,4,497001,277,449982.0
chhattisgarh,2022,4,492013,253,321103.0
chhattisgarh,2022,4,492009,247,371098.0
chhattisgarh,2022,4,494001,219,381730.0
chhattisgarh,2022,4,493221,200,229822.0
chhattisgarh,2022,3,492001,571,554974.0
chhattisgarh,2022,3,495001,464,551929.0
chhattisgarh,2022,3,491001,199,276692.0
chhattisgarh,2022,3,497001,193,288010.0
chhattisgarh,2022,3,496005,182,237388.0
chhattisgarh,2022,3,494001,176,234227.0
chhattisgarh,2022,3,493221,165,156533.0
chhattisgarh,2022,3,490006,163,251351.0
chhattisgarh,2022,3,496440,161,159525.0
chhattisgarh,2022,3,491441,155,219532.0
chhattisgarh,2023,1,492001,647,773832.0
chhattisgarh,2023,1,495001,522,755975.0
chhattisgarh,2023,1,491001,266,420278.0
chhattisgarh,2023,1,493221,258,227937.0
chhattisgarh,2023,1,497001,246,432698.0
chhattisgarh,2023,1,490023,221,261263.0
chhattisgarh,2023,1,490006,216,358676.0
chhattisgarh,2023,1,492009,200,237543.0
chhattisgarh,2023,1,494001,196,373496.0
chhattisgarh,2023,1,492013,192,327331.0
chhattisgarh,2023,2,492001,723,902708.0
chhattisgarh,2023,2,495001,486,657317.0
chhattisgarh,2023,2,494001,299,389643.0
chhattisgarh,2023,2,491001,287,473358.0
chhattisgarh,2023,2,497001,245,689569.0
chhattisgarh,2023,2,490006,230,312933.0
chhattisgarh,2023,2,492009,228,328272.0
chhattisgarh,2023,2,492013,226,374148.0
chhattisgarh,2023,2,496005,215,335162.0
chhattisgarh,2023,2,490023,200,288095.0
chhattisgarh,2023,4,492001,958,1489874.0
chhattisgarh,2023,4,495001,772,1254786.0
chhattisgarh,2023,4,494001,451,646386.0
chhattisgarh,2023,4,497001,447,851063.0
chhattisgarh,2023,4,495450,383,643979.0
chhattisgarh,2023,4,492009,379,632304.0
chhattisgarh,2023,4,491001,375,648604.0
chhattisgarh,2023,4,496005,345,433449.0
chhattisgarh,2023,4,490006,330,742514.0
chhattisgarh,2023,4,491441,314,475881.0
chhattisgarh,2023,3,492001,694,852839.0
chhattisgarh,2023,3,495001,518,825971.0
chhattisgarh,2023,3,491001,308,496165.0
chhattisgarh,2023,3,497001,278,451586.0
chhattisgarh,2023,3,496005,272,314031.0
chhattisgarh,2023,3,492013,259,375761.0
chhattisgarh,2023,3,494001,256,339872.0
chhattisgarh,2023,3,490006,252,379144.0
chhattisgarh,2023,3,490023,239,309931.0
chhattisgarh,2023,3,492009,239,288407.0
arunachal-pradesh,2020,2,791113,21,3445.0
arunachal-pradesh,2020,2,791110,6,1304.0
arunachal-pradesh,2020,2,791001,5,1124.0
arunachal-pradesh,2020,2,792056,5,1064.0
arunachal-pradesh,2020,2,792130,4,744.0
arunachal-pradesh,2020,2,791109,3,811.0
arunachal-pradesh,2020,2,792120,3,739.0
arunachal-pradesh,2020,2,790104,3,827.0
arunachal-pradesh,2020,2,791111,3,744.0
arunachal-pradesh,2020,2,792103,2,939.0
arunachal-pradesh,2020,4,791113,18,5383.0
arunachal-pradesh,2020,4,791110,13,7819.0
arunachal-pradesh,2020,4,791111,10,4999.0
arunachal-pradesh,2020,4,792110,9,1981.0
arunachal-pradesh,2020,4,791102,8,5359.0
arunachal-pradesh,2020,4,790003,6,10016.0
arunachal-pradesh,2020,4,790001,5,4355.0
arunachal-pradesh,2020,4,790105,4,5434.0
arunachal-pradesh,2020,4,790104,4,2973.0
arunachal-pradesh,2020,4,791109,4,888.0
arunachal-pradesh,2020,3,791110,21,4213.0
arunachal-pradesh,2020,3,791102,19,9111.0
arunachal-pradesh,2020,3,791111,17,5506.0
arunachal-pradesh,2020,3,791112,10,2281.0
arunachal-pradesh,2020,3,791001,6,2236.0
arunachal-pradesh,2020,3,791123,6,1540.0
arunachal-pradesh,2020,3,791113,6,2236.0
arunachal-pradesh,2020,3,790116,6,1512.0
arunachal-pradesh,2020,3,792001,5,796.0
arunachal-pradesh,2020,3,792110,4,843.0
arunachal-pradesh,2021,1,791110,21,32836.0
arunachal-pradesh,2021,1,791111,18,6658.0
arunachal-pradesh,2021,1,791102,17,8055.0
arunachal-pradesh,2021,1,791113,16,9549.0
arunachal-pradesh,2021,1,792103,11,1983.0
arunachal-pradesh,2021,1,792001,9,2577.0
arunachal-pradesh,2021,1,790104,9,8819.0
arunachal-pradesh,2021,1,790116,7,3646.0
arunachal-pradesh,2021,1,791122,7,4237.0
arunachal-pradesh,2021,1,791001,7,3690.0
arunachal-pradesh,2021,2,791110,26,14352.0
arunachal-pradesh,2021,2,791001,20,15346.0
arunachal-pradesh,2021,2,791111,15,39804.0
arunachal-pradesh,2021,2,792103,14,9960.0
arunachal-pradesh,2021,2,792110,14,8091.0
arunachal-pradesh,2021,2,792001,12,19837.0
arunachal-pradesh,2021,2,791113,10,4357.0
arunachal-pradesh,2021,2,791120,10,4236.0
arunachal-pradesh,2021,2,791109,9,9677.0
arunachal-pradesh,2021,2,791112,8,20976.0
arunachal-pradesh,2021,4,791110,44,84245.0
arunachal-pradesh,2021,4,791111,31,62422.0
arunachal-pradesh,2021,4,791113,23,42208.0
arunachal-pradesh,2021,4,791001,17,27105.0
arunachal-pradesh,2021,4,792103,16,24037.0
arunachal-pradesh,2021,4,790001,14,19900.0
arunachal-pradesh,2021,4,791109,14,15990.0
arunachal-pradesh,2021,4,790104,13,18120.0
arunachal-pradesh,2021,4,792130,12,30185.0
arunachal-pradesh,2021,4,792110,11,12440.0
arunachal-pradesh,2021,3,791001,21,57300.0
arunachal-pradesh,2021,3,791102,20,30911.0
arunachal-pradesh,2021,3,791111,20,62172.0
arunachal-pradesh,2021,3,791110,16,18773.0
arunachal-pradesh,2021,3,792103,15,35018.0
arunachal-pradesh,2021,3,790116,13,12529.0
arunachal-pradesh,2021,3,792110,13,11845.0
arunachal-pradesh,2021,3,792129,10,25474.0
arunachal-pradesh,2021,3,792001,7,12333.0
arunachal-pradesh,2021,3,791120,6,11875.0
arunachal-pradesh,2022,1,791111,51,124161.0
arunachal-pradesh,2022,1,791110,34,58358.0
arunachal-pradesh,2022,1,791113,29,95648.0
arunachal-pradesh,2022,1,791102,21,46778.0
arunachal-pradesh,2022,1,790116,21,42054.0
arunachal-pradesh,2022,1,792129,14,55170.0
arunachal-pradesh,2022,1,792001,13,22997.0
arunachal-pradesh,2022,1,791109,12,12811.0
arunachal-pradesh,2022,1,792056,10,13617.0
arunachal-pradesh,2022,1,792110,10,17012.0
arunachal-pradesh,2022,2,791110,97,272742.0
arunachal-pradesh,2022,2,791111,95,210496.0
arunachal-pradesh,2022,2,791113,59,126741.0
arunachal-pradesh,2022,2,791109,30,77784.0
arunachal-pradesh,2022,2,791102,25,94817.0
arunachal-pradesh,2022,2,791001,24,54485.0
arunachal-pradesh,2022,2,790104,22,55603.0
arunachal-pradesh,2022,2,792001,17,45749.0
arunachal-pradesh,2022,2,791123,15,22207.0
arunachal-pradesh,2022,2,791112,14,42189.0
arunachal-pradesh,2022,4,791111,86,169298.0
arunachal-pradesh,2022,4,791110,80,153335.0
arunachal-pradesh,2022,4,791102,29,52395.0
arunachal-pradesh,2022,4,791001,28,60464.0
arunachal-pradesh,2022,4,791113,27,98039.0
arunachal-pradesh,2022,4,792001,25,50628.0
arunachal-pradesh,2022,4,792103,24,54947.0
arunachal-pradesh,2022,4,792110,23,56348.0
arunachal-pradesh,2022,4,790104,23,65530.0
arunachal-pradesh,2022,4,791112,22,42213.0
arunachal-pradesh,2022,3,791111,98,283474.0
arunachal-pradesh,2022,3,791110,67,151232.0
arunachal-pradesh,2022,3,791102,32,53678.0
arunachal-pradesh,2022,3,791109,29,36024.0
arunachal-pradesh,2022,3,791113,25,56908.0
arunachal-pradesh,2022,3,790104,19,97783.0
arunachal-pradesh,2022,3,791001,18,88301.0
arunachal-pradesh,2022,3,791123,17,38512.0
arunachal-pradesh,2022,3,792110,17,26960.0
arunachal-pradesh,2022,3,790102,15,25996.0
arunachal-pradesh,2023,1,791110,74,172651.0
arunachal-pradesh,2023,1,791111,56,229802.0
arunachal-pradesh,2023,1,791113,42,107932.0
arunachal-pradesh,2023,1,791102,39,77754.0
arunachal-pradesh,2023,1,790104,36,151958.0
arunachal-pradesh,2023,1,791001,31,92735.0
arunachal-pradesh,2023,1,790116,19,46603.0
arunachal-pradesh,2023,1,791109,17,26106.0
arunachal-pradesh,2023,1,792110,17,32562.0
arunachal-pradesh,2023,1,792121,17,56453.0
arunachal-pradesh,2023,2,791110,94,280971.0
arunachal-pradesh,2023,2,791111,61,210621.0
arunachal-pradesh,2023,2,791113,48,172799.0
arunachal-pradesh,2023,2,791102,43,133976.0
arunachal-pradesh,2023,2,792103,30,79156.0
arunachal-pradesh,2023,2,791001,30,89674.0
arunachal-pradesh,2023,2,791123,29,41320.0
arunachal-pradesh,2023,2,792110,29,51944.0
arunachal-pradesh,2023,2,790104,26,101946.0
arunachal-pradesh,2023,2,792001,25,53846.0
arunachal-pradesh,2023,4,791110,106,279822.0
arunachal-pradesh,2023,4,791111,87,241478.0
arunachal-pradesh,2023,4,791113,60,164868.0
arunachal-pradesh,2023,4,791001,50,124355.0
arunachal-pradesh,2023,4,792103,40,108659.0
arunachal-pradesh,2023,4,790104,36,146680.0
arunachal-pradesh,2023,4,792110,35,81825.0
arunachal-pradesh,2023,4,791102,29,81558.0
arunachal-pradesh,2023,4,792001,26,60980.0
arunachal-pradesh,2023,4,791123,24,71486.0
arunachal-pradesh,2023,3,791110,91,197412.0
arunachal-pradesh,2023,3,791111,76,203612.0
arunachal-pradesh,2023,3,791102,48,106325.0
arunachal-pradesh,2023,3,791113,45,145263.0
arunachal-pradesh,2023,3,792110,39,140365.0
arunachal-pradesh,2023,3,792103,33,50413.0
arunachal-pradesh,2023,3,791123,30,62165.0
arunachal-pradesh,2023,3,790104,28,89165.0
arunachal-pradesh,2023,3,792129,26,82497.0
arunachal-pradesh,2023,3,791109,26,45255.0
lakshadweep,2020,3,682555,3,550.0
lakshadweep,2020,3,682557,1,649.0
lakshadweep,2021,1,682555,2,2132.0
lakshadweep,2021,1,682559,1,2886.0
lakshadweep,2021,1,682551,1,207.0
lakshadweep,2021,2,682555,4,5474.0
lakshadweep,2021,2,682551,1,1488.0
lakshadweep,2021,4,682555,7,8240.0
lakshadweep,2021,4,682551,2,3404.0
lakshadweep,2021,4,682556,1,47.0
lakshadweep,2021,4,682557,1,5405.0
lakshadweep,2021,3,682551,15,12506.0
lakshadweep,2021,3,682555,2,2010.0
lakshadweep,2021,3,682556,1,233.0
lakshadweep,2021,3,682552,1,1285.0
lakshadweep,2022,1,682555,18,24036.0
lakshadweep,2022,1,682551,6,6937.0
lakshadweep,2022,1,682556,2,3592.0
lakshadweep,2022,1,682552,1,99.0
lakshadweep,2022,2,682555,9,17440.0
lakshadweep,2022,2,682551,8,8697.0
lakshadweep,2022,2,682556,1,1326.0
lakshadweep,2022,4,682555,9,17265.0
lakshadweep,2022,4,682551,3,2539.0
lakshadweep,2022,4,682557,2,5030.0
lakshadweep,2022,4,682556,1,2301.0
lakshadweep,2022,3,682555,21,26201.0
lakshadweep,2022,3,682551,13,11635.0
lakshadweep,2022,3,682559,3,2429.0
lakshadweep,2022,3,682556,1,1239.0
lakshadweep,2023,1,682555,17,19233.0
lakshadweep,2023,1,682551,8,8442.0
lakshadweep,2023,1,682559,1,2524.0
lakshadweep,2023,2,682555,9,20879.0
lakshadweep,2023,2,682551,2,3888.0
lakshadweep,2023,2,682559,2,6203.0
lakshadweep,2023,2,682556,1,1628.0
lakshadweep,2023,2,682557,1,5786.0
lakshadweep,2023,4,682555,36,34964.0
lakshadweep,2023,4,682552,8,19542.0
lakshadweep,2023,4,682559,5,14379.0
lakshadweep,2023,4,682551,2,4743.0
lakshadweep,2023,4,682556,1,3518.0
lakshadweep,2023,4,682557,1,1200.0
lakshadweep,2023,3,682555,8,7305.0
lakshadweep,2023,3,682559,3,3714.0
lakshadweep,2023,3,682557,1,1388.0
rajasthan,2020,2,302012,172,32400.0
rajasthan,2020,2,302020,161,27928.0
rajasthan,2020,2,301019,156,26523.0
rajasthan,2020,2,302017,139,24091.0
rajasthan,2020,2,301001,112,22886.0
rajasthan,2020,2,302022,111,21004.0
rajasthan,2020,2,302019,110,19067.0
rajasthan,2020,2,302015,98,17203.0
rajasthan,2020,2,302033,98,16596.0
rajasthan,2020,2,302029,95,18322.0
rajasthan,2020,4,302012,291,162983.0
rajasthan,2020,4,311001,217,65792.0
rajasthan,2020,4,302020,197,89766.0
rajasthan,2020,4,302013,171,71033.0
rajasthan,2020,4,301001,164,71758.0
rajasthan,2020,4,302017,163,80812.0
rajasthan,2020,4,302029,155,71568.0
rajasthan,2020,4,302021,154,86585.0
rajasthan,2020,4,302015,142,82847.0
rajasthan,2020,4,332001,140,71175.0
rajasthan,2020,3,345021,1003,203794.0
rajasthan,2020,3,302012,449,123677.0
rajasthan,2020,3,302020,293,75457.0
rajasthan,2020,3,302017,268,68285.0
rajasthan,2020,3,302029,256,56623.0
rajasthan,2020,3,311001,251,61979.0
rajasthan,2020,3,301001,226,55490.0
rajasthan,2020,3,302021,215,54634.0
rajasthan,2020,3,302015,195,49691.0
rajasthan,2020,3,302018,180,44462.0
rajasthan,2021,1,302012,359,183588.0
rajasthan,2021,1,311001,275,104875.0
rajasthan,2021,1,302020,257,102338.0
rajasthan,2021,1,302013,252,85201.0
rajasthan,2021,1,302029,249,98674.0
rajasthan,2021,1,332001,226,125759.0
rajasthan,2021,1,302022,219,78675.0
rajasthan,2021,1,302015,204,80501.0
rajasthan,2021,1,301001,204,88518.0
rajasthan,2021,1,302017,189,83879.0
